salary,car,label 
3703,5240,overspending
4217,3310,overspending
3706,3317,overspending
4309,5229,overspending
4759,1307,reasonable consumption
5309,4740,overspending
5230,5338,overspending
4700,7000,overspending
5018,7883,overspending
3502,6676,overspending
3615,7542,overspending
3863,5831,overspending
5311,4102,overspending
4603,1574,reasonable consumption
4281,1489,reasonable consumption
5123,6550,overspending
5423,1672,reasonable consumption
5444,2847,general
3971,2247,general
3963,1617,reasonable consumption
5306,2206,reasonable consumption
3734,6109,overspending
4144,7382,overspending
5139,4137,overspending
4481,5470,overspending
3664,6797,overspending
4237,4809,overspending
3888,5118,overspending
3767,4590,overspending
5232,1752,reasonable consumption
4979,5620,overspending
4123,6494,overspending
5079,1575,reasonable consumption
4638,7699,overspending
4693,5227,overspending
5428,1570,reasonable consumption
5174,1544,reasonable consumption
5132,5491,overspending
5271,3385,general
3594,6546,overspending
5245,5566,overspending
4692,4455,overspending
4307,3741,overspending
4006,3556,overspending
4002,4229,overspending
5119,7663,overspending
4580,5297,overspending
4321,2273,general
3516,4043,overspending
5492,1565,reasonable consumption
4746,7546,overspending
3539,5609,overspending
4598,5853,overspending
4881,4098,overspending
4557,4462,overspending
4789,5479,overspending
3528,5243,overspending
3501,3710,overspending
3882,2480,general
4802,2814,general
4007,5598,overspending
4559,6506,overspending
5351,1562,reasonable consumption
5380,3338,general
4966,3788,overspending
5054,5003,overspending
3950,2548,general
3964,2227,general
3724,1318,reasonable consumption
4144,7753,overspending
4195,4551,overspending
3893,5796,overspending
5266,4508,overspending
5077,2876,general
4256,4980,overspending
4320,2723,general
4840,5713,overspending
3634,3089,overspending
4432,4337,overspending
4226,7854,overspending
4540,2231,reasonable consumption
4967,2415,reasonable consumption
3576,3964,overspending
4661,4744,overspending
5461,6346,overspending
4324,3299,overspending
5029,5643,overspending
5196,4770,overspending
4877,6309,overspending
3742,6676,overspending
4688,4924,overspending
4168,2559,general
4648,4606,overspending
4743,1378,reasonable consumption
4890,7242,overspending
3989,1754,reasonable consumption
4309,5722,overspending
4849,7821,overspending
5406,3951,overspending
4206,3671,overspending
4398,2366,general
4906,4462,overspending
4181,6027,overspending
5177,4421,overspending
3880,1831,reasonable consumption
3783,4086,overspending
4614,2263,reasonable consumption
4130,1276,reasonable consumption
4665,3878,overspending
5498,4068,overspending
4001,7064,overspending
3630,3726,overspending
4129,2833,general
5429,4723,overspending
3971,2216,general
4244,7031,overspending
4868,1506,reasonable consumption
4183,1442,reasonable consumption
5487,4285,overspending
4459,3400,overspending
4828,4061,overspending
5484,4558,overspending
5098,1812,reasonable consumption
5488,6558,overspending
5180,5222,overspending
4878,7686,overspending
4054,2110,general
4758,2512,general
5437,5201,overspending
4251,2312,general
3730,3896,overspending
4299,2076,reasonable consumption
4543,3619,overspending
5402,2104,reasonable consumption
4759,4061,overspending
5038,3983,overspending
4077,3445,overspending
5449,2557,reasonable consumption
3867,7370,overspending
4533,7619,overspending
4524,3196,overspending
5333,6806,overspending
4151,5685,overspending
4765,7331,overspending
5236,4643,overspending
5087,4163,overspending
4416,2439,general
4310,4367,overspending
4525,4926,overspending
5094,1474,reasonable consumption
5217,7499,overspending
3642,1701,reasonable consumption
3760,1553,reasonable consumption
5054,6594,overspending
4535,2308,general
4988,1912,reasonable consumption
5162,3009,general
5010,7216,overspending
4049,1621,reasonable consumption
4094,6699,overspending
3811,3511,overspending
3598,6312,overspending
5353,4900,overspending
4820,7377,overspending
4397,7645,overspending
5206,7004,overspending
3730,6916,overspending
5221,5260,overspending
3885,2271,general
4172,1743,reasonable consumption
3956,6585,overspending
4434,4408,overspending
5214,3830,overspending
3937,5934,overspending
4662,4586,overspending
4868,5206,overspending
4070,3926,overspending
3547,4431,overspending
4410,6996,overspending
4809,6007,overspending
5356,2412,reasonable consumption
3634,7962,overspending
4162,5585,overspending
5475,3869,overspending
3836,4237,overspending
4341,4359,overspending
4699,6043,overspending
3618,1291,reasonable consumption
4391,6471,overspending
5060,2925,general
4525,2616,general
5250,6870,overspending
5149,4737,overspending
4486,5820,overspending
4739,4952,overspending
4912,3654,overspending
5472,6264,overspending
4616,3213,general
5350,2967,general
4441,5912,overspending
3696,1882,general
3683,6566,overspending
4131,6867,overspending
5412,4787,overspending
4328,2184,general
5154,5623,overspending
4632,7238,overspending
5030,4180,overspending
4679,2457,general
4166,7682,overspending
4864,6322,overspending
4718,5293,overspending
5132,4209,overspending
4442,6502,overspending
3681,2218,general
5460,3020,general
4717,5721,overspending
3875,6990,overspending
5441,3645,general
4780,3205,general
4445,7610,overspending
5028,1394,reasonable consumption
3588,4083,overspending
3823,5536,overspending
3761,6125,overspending
4516,7065,overspending
5050,5680,overspending
4171,3568,overspending
5343,3282,general
4128,2548,general
5459,2553,reasonable consumption
5235,2653,general
3743,6800,overspending
5452,5287,overspending
5198,5872,overspending
5033,2613,general
4654,4930,overspending
4848,4434,overspending
5356,6932,overspending
5309,7093,overspending
5449,4994,overspending
3682,2921,overspending
3616,3411,overspending
3767,6758,overspending
5104,1686,reasonable consumption
3918,4066,overspending
3520,4808,overspending
4972,6587,overspending
4583,7864,overspending
5284,1694,reasonable consumption
3805,7161,overspending
4521,7493,overspending
4850,1733,reasonable consumption
3825,2919,overspending
5231,2228,reasonable consumption
4519,7025,overspending
4760,1362,reasonable consumption
5326,3695,general
5434,1861,reasonable consumption
5131,7724,overspending
4911,5787,overspending
4703,5263,overspending
5223,7242,overspending
4668,3677,overspending
4642,7931,overspending
5280,6335,overspending
4295,3253,overspending
3786,4279,overspending
3697,4736,overspending
5004,3180,general
3615,6509,overspending
4976,1998,reasonable consumption
5014,2816,general
3535,3535,overspending
5471,3857,overspending
3870,3059,overspending
5240,7731,overspending
5119,1733,reasonable consumption
4919,3691,overspending
5351,4748,overspending
5433,5397,overspending
3510,7316,overspending
4819,2207,reasonable consumption
5110,6704,overspending
5010,3695,overspending
3881,2959,overspending
5001,6911,overspending
4770,3988,overspending
4691,5435,overspending
3667,4297,overspending
4985,5036,overspending
4220,1905,reasonable consumption
3999,2284,general
4068,5287,overspending
5344,1228,reasonable consumption
5026,5405,overspending
4737,4465,overspending
5382,3645,general
3835,4077,overspending
5288,7662,overspending
4570,7454,overspending
4965,7816,overspending
5474,1661,reasonable consumption
5165,3419,general
4614,7791,overspending
4274,6875,overspending
5400,3643,general
5194,6487,overspending
4137,6162,overspending
3966,6734,overspending
5337,2989,general
4240,7743,overspending
4006,1769,reasonable consumption
4476,4572,overspending
3901,4658,overspending
4258,3917,overspending
3669,2367,general
4465,4943,overspending
5440,1863,reasonable consumption
4835,4479,overspending
4325,5579,overspending
4010,6018,overspending
4475,7693,overspending
3707,3329,overspending
4716,2731,general
4109,6492,overspending
4614,6159,overspending
4870,6630,overspending
4840,6103,overspending
3929,4941,overspending
5232,2262,reasonable consumption
4990,5813,overspending
5289,2465,reasonable consumption
4663,7014,overspending
3908,1750,reasonable consumption
4462,5055,overspending
3890,5236,overspending
5479,5180,overspending
5170,1872,reasonable consumption
5288,7113,overspending
4458,7745,overspending
5371,2243,reasonable consumption
4043,4550,overspending
3714,4297,overspending
4818,7566,overspending
3877,1453,reasonable consumption
5337,5801,overspending
4279,7545,overspending
4990,2574,general
4255,2335,general
3794,3403,overspending
4330,1859,reasonable consumption
4256,4311,overspending
3522,1474,reasonable consumption
4570,5447,overspending
3969,2564,general
5498,5761,overspending
3990,7767,overspending
5277,1646,reasonable consumption
3763,7844,overspending
3912,2859,overspending
4576,2118,reasonable consumption
3557,3431,overspending
4173,5445,overspending
5215,2223,reasonable consumption
3600,5875,overspending
3857,1234,reasonable consumption
5174,5396,overspending
4038,5049,overspending
4540,4198,overspending
3631,5335,overspending
5002,5565,overspending
4570,2779,general
5402,4999,overspending
3641,5461,overspending
4765,2242,reasonable consumption
4312,5468,overspending
5343,2615,reasonable consumption
4656,5592,overspending
4320,1277,reasonable consumption
5331,3535,general
5484,5723,overspending
3602,6062,overspending
5054,4502,overspending
5075,2469,reasonable consumption
3628,7107,overspending
